time_steps,reward ep.,length
5120,-1.1600000000000017,21.2
10240,0.5600000000000003,16.8
15360,0.5399999999999998,10.8
20480,0.4600000000000001,11.4
25600,1.2200000000000002,14.4
30720,0.36000000000000004,14.0
35840,1.8600000000000008,18.2
40960,0.9400000000000001,13.8
46080,1.5200000000000007,21.6
51200,0.9800000000000001,14.4
56320,0.5799999999999998,10.0
61440,1.34,12.8
66560,0.5999999999999999,8.8
71680,0.6599999999999999,11.0
76800,1.6800000000000004,19.0
81920,1.6600000000000001,14.6
87040,2.000000000000001,18.2
92160,1.1600000000000006,17.8
97280,1.8000000000000003,18.0
102400,0.46000000000000013,12.6
107520,0.5200000000000001,13.2
112640,1.5400000000000005,13.4
117760,1.1000000000000003,15.2
122880,0.32,11.2
128000,1.4400000000000006,16.4
133120,1.7000000000000006,13.0
138240,1.0600000000000003,14.6
143360,0.3,11.0
148480,2.0800000000000005,12.8
153600,1.9800000000000004,16.0
158720,1.4000000000000004,14.0
163840,1.12,13.2
168960,1.1,11.0
174080,0.7800000000000002,13.8
179200,0.9200000000000002,13.2
184320,1.1,13.0
189440,0.9000000000000001,11.0
194560,1.02,10.2
199680,1.6800000000000004,21.0
204800,0.5799999999999998,9.8
209920,0.76,11.6
215040,1.4400000000000002,14.6
220160,1.3400000000000003,17.6
225280,0.8000000000000002,14.2
230400,0.5799999999999998,11.8
235520,2.6000000000000005,18.2
240640,0.6600000000000001,14.6
245760,1.5,11.0
250880,0.8400000000000002,12.4
256000,0.44000000000000006,10.4
261120,1.7800000000000007,18.2
266240,0.6400000000000003,14.4
271360,0.8200000000000003,14.2
276480,1.4000000000000006,18.0
281600,2.2400000000000007,18.4
286720,0.9799999999999999,9.8
291840,1.4200000000000004,18.2
296960,1.5800000000000005,14.0
302080,1.6800000000000008,21.2
307200,1.7400000000000007,19.6
312320,2.0400000000000005,20.6
317440,2.2400000000000007,18.6
322560,0.31999999999999995,9.2
327680,0.5800000000000001,11.8
332800,0.7400000000000001,11.4
337920,1.5400000000000005,15.4
343040,1.5800000000000005,15.8
348160,1.04,8.4
353280,0.9400000000000002,13.6
358400,0.5799999999999998,5.8
363520,0.72,9.2
368640,1.1199999999999999,11.2
373760,2.12,17.2
378880,1.5200000000000002,15.2
384000,0.68,10.8
389120,1.4600000000000004,14.6
394240,1.2800000000000005,15.0
399360,0.36000000000000004,11.6
404480,1.9400000000000002,15.4
409600,1.0200000000000005,16.4
414720,1.7400000000000007,19.6
419840,0.07999999999999989,8.8
424960,1.7400000000000002,13.8
430080,1.3800000000000003,16.0
435200,0.9000000000000004,15.0
440320,1.1800000000000002,13.8
445440,1.2600000000000002,12.6
450560,1.4200000000000004,12.4
455680,1.1400000000000001,11.4
460800,1.6000000000000003,16.0
465920,1.36,15.6
471040,1.5400000000000005,15.4
476160,1.2000000000000002,14.0
481280,1.9200000000000004,17.4
486400,1.9600000000000004,21.6
491520,1.9800000000000004,18.0
496640,0.5199999999999999,9.2
501760,1.3000000000000003,13.0
506880,0.8400000000000002,12.4
512000,1.3400000000000003,15.4
517120,0.7000000000000001,11.0
522240,0.8600000000000001,10.6
527360,0.25999999999999995,10.6
532480,0.78,9.8
537600,0.9200000000000005,15.4
542720,0.9399999999999998,9.4
547840,0.8800000000000002,15.0
552960,2.120000000000001,17.2
558080,1.3800000000000003,13.8
563200,0.6000000000000002,14.0
568320,1.4400000000000002,10.4
573440,0.43999999999999995,8.4
578560,0.2799999999999999,10.8
583680,2.6000000000000005,20.2
588800,0.1399999999999999,9.4
593920,3.060000000000001,29.0
599040,2.560000000000001,23.8
604160,0.17999999999999994,9.8
609280,1.8000000000000007,18.0
614400,1.1400000000000003,15.4
619520,2.080000000000001,19.0
624640,1.4600000000000004,12.6
629760,0.9600000000000003,15.8
634880,0.9400000000000002,13.4
640000,1.760000000000001,21.8
645120,1.5000000000000004,15.0
650240,2.8600000000000008,25.0
655360,1.5200000000000002,15.2
660480,0.8200000000000001,12.2
665600,1.8000000000000007,22.4
670720,1.6800000000000008,17.2
675840,1.1800000000000002,11.8
680960,0.9800000000000002,13.8
686080,2.2600000000000007,19.0
691200,1.0400000000000003,14.4
696320,2.5000000000000013,25.4
701440,0.72,11.2
706560,2.1000000000000005,13.0
711680,0.5599999999999999,11.6
716800,1.1000000000000003,15.0
721920,0.9800000000000002,13.8
727040,1.6600000000000006,12.8
732160,1.1,15.0
737280,0.5799999999999998,9.8
742400,0.9400000000000001,11.4
747520,1.3199999999999998,9.2
752640,1.1400000000000001,13.4
757760,1.6200000000000006,18.2
762880,2.3,11.0
768000,1.5800000000000005,18.0
773120,0.36,9.6
778240,0.9,11.0
783360,0.8799999999999999,10.8
788480,1.4000000000000004,16.2
793600,0.6600000000000001,12.6
798720,0.74,9.4
803840,0.6399999999999999,10.4
