time_steps,reward ep.,length
5120,-2.3,80.8
10240,-0.8999999999999998,92.2
15360,-1.4600000000000004,66.2
20480,-0.78,96.8
25600,-1.7000000000000004,76.8
30720,-0.82,70.0
35840,-1.56,96.6
40960,-2.3200000000000003,93.4
46080,-1.7,83.0
51200,-1.799999999999999,118.4
56320,-1.8800000000000003,105.2
61440,-0.4,99.6
66560,-1.0399999999999998,123.2
71680,-0.74,99.8
76800,-1.8,95.6
81920,-2.6799999999999997,110.4
87040,-1.92,92.4
92160,-2.4000000000000004,89.8
